sgRNA	Target_gene	FLAG(strand)	Chr	Start	End	Match
sgMYOM2_2	MYOM2	16	chr8	2100885	2100905	TRUE
sgCSMD1_2	CSMD1	0	chr8	3230197	3230217	TRUE
sgCSMD1_1	CSMD1	16	chr8	3343317	3343337	TRUE
sgCSMD1_4	CSMD1	0	chr8	3396300	3396320	TRUE
sgCSMD1_3	CSMD1	0	chr8	3574999	3575019	TRUE
sgMCPH1_1	MCPH1	0	chr8	6436124	6436144	TRUE
sgMCPH1_4	MCPH1	16	chr8	6444557	6444577	TRUE
sgMCPH1_2	MCPH1	0	chr8	6444852	6444872	TRUE
sgMCPH1_3	MCPH1	16	chr8	6445201	6445221	TRUE
sgAK6_4	AK6	16	chr8	6474149	6474169	TRUE
sgANGPT2_4	ANGPT2	0	chr8	6519894	6519914	TRUE
sgANGPT2_1	ANGPT2	0	chr8	6521245	6521265	TRUE
sgANGPT2_2	ANGPT2	16	chr8	6532359	6532379	TRUE
sgANGPT2_3	ANGPT2	0	chr8	6562705	6562725	TRUE
sgAGPAT5_3	AGPAT5	16	chr8	6708751	6708771	TRUE
sgAGPAT5_2	AGPAT5	0	chr8	6708860	6708880	TRUE
sgAGPAT5_4	AGPAT5	16	chr8	6730803	6730823	TRUE
sgAGPAT5_1	AGPAT5	16	chr8	6741658	6741678	TRUE
sgXKR5_4	XKR5	16	chr8	6815865	6815885	TRUE
sgXKR5_3	XKR5	0	chr8	6821949	6821969	TRUE
sgXKR5_1	XKR5	0	chr8	6823561	6823581	TRUE
sgXKR5_2	XKR5	16	chr8	6825296	6825316	TRUE
sgDEFB1_4	DEFB1	16	chr8	6870769	6870789	TRUE
sgDEFB1_1	DEFB1	0	chr8	6870779	6870799	TRUE
sgDEFB1_2	DEFB1	16	chr8	6870811	6870831	TRUE
sgDEFB1_3	DEFB1	0	chr8	6877780	6877800	TRUE
sgDEFA6_3	DEFA6	0	chr8	6925859	6925879	TRUE
sgDEFA6_4	DEFA6	16	chr8	6925909	6925929	TRUE
sgDEFA6_2	DEFA6	0	chr8	6925953	6925973	TRUE
sgDEFA6_1	DEFA6	0	chr8	6925996	6926016	TRUE
sgDEFA4_4	DEFA4	16	chr8	6936133	6936153	TRUE
sgDEFA4_1	DEFA4	0	chr8	6936761	6936781	TRUE
sgDEFA4_3	DEFA4	16	chr8	6936826	6936846	TRUE
sgDEFA4_2	DEFA4	0	chr8	6936860	6936880	TRUE
sgDEFA3_2	DEFA3	16	chr8	6977875	6977895	TRUE
sgDEFA1_2	DEFA1	16	chr8	6997579	6997599	TRUE
sgDEFA3_1	DEFA3	0	chr8	6997593	6997613	TRUE
sgDEFA3_4	DEFA3	16	chr8	6997625	6997645	TRUE
sgDEFA1B_3	DEFA1B	0	chr8	6997664	6997684	TRUE
sgDEFA1_4	DEFA1	0	chr8	6997669	6997689	TRUE
sgDEFA1B_4	DEFA1B	0	chr8	6997680	6997700	TRUE
sgDEFA1_3	DEFA1	0	chr8	7016691	7016711	TRUE
sgDEFA1B_1	DEFA1B	16	chr8	7016706	7016726	TRUE
sgDEFA1B_2	DEFA1B	0	chr8	7016732	7016752	TRUE
sgDEFA3_3	DEFA3	0	chr8	7016734	7016754	TRUE
sgDEFA1_1	DEFA1	16	chr8	7016739	7016759	TRUE
sgDEFA5_1	DEFA5	0	chr8	7056509	7056529	TRUE
sgDEFA5_3	DEFA5	0	chr8	7056553	7056573	TRUE
sgDEFA5_2	DEFA5	16	chr8	7056592	7056612	TRUE
sgDEFA5_4	DEFA5	0	chr8	7056626	7056646	TRUE
sgUSP17L3_2	USP17L3	16	chr8	7332917	7332937	TRUE
sgUSP17L1_3	USP17L1	0	chr8	7332929	7332949	TRUE
sgUSP17L8_4	USP17L8	16	chr8	7333146	7333166	TRUE
sgUSP17L4_2	USP17L4	0	chr8	7333362	7333382	TRUE
sgUSP17L1_4	USP17L1	0	chr8	7333402	7333422	TRUE
sgUSP17L2_3	USP17L2	16	chr8	7337380	7337400	TRUE
sgUSP17L4_4	USP17L4	16	chr8	7337649	7337669	TRUE
sgUSP17L5_1	USP17L5	0	chr8	7337657	7337677	TRUE
sgUSP17L1_1	USP17L1	0	chr8	7337955	7337975	TRUE
sgUSP17L10_4	USP17L10	16	chr8	7338124	7338144	TRUE
sgZNF705G_4	ZNF705G	16	chr8	7358344	7358364	TRUE
sgZNF705G_2	ZNF705G	0	chr8	7358401	7358421	TRUE
sgZNF705D_4	ZNF705D	0	chr8	7358471	7358491	TRUE
sgZNF705G_3	ZNF705G	16	chr8	7360273	7360293	TRUE
sgZNF705G_1	ZNF705G	0	chr8	7361093	7361113	TRUE
sgDEFB4A_4	DEFB4A	0	chr8	7416764	7416784	TRUE
sgDEFB4B_1	DEFB4B	16	chr8	7416772	7416792	TRUE
sgDEFB4B_3	DEFB4B	0	chr8	7416776	7416796	TRUE
sgDEFB103A_3	DEFB103A	0	chr8	7429052	7429072	TRUE
sgDEFB103A_1	DEFB103A	16	chr8	7429081	7429101	TRUE
sgDEFB103A_4	DEFB103A	16	chr8	7429123	7429143	TRUE
sgSPAG11A_4	SPAG11A	0	chr8	7462709	7462729	TRUE
sgSPAG11A_2	SPAG11A	0	chr8	7462804	7462824	TRUE
sgSPAG11A_1	SPAG11A	16	chr8	7463461	7463481	TRUE
sgSPAG11A_3	SPAG11A	0	chr8	7463464	7463484	TRUE
sgDEFB104B_2	DEFB104B	0	chr8	7470442	7470462	TRUE
sgDEFB104B_3	DEFB104B	16	chr8	7470479	7470499	TRUE
sgDEFB104B_4	DEFB104B	0	chr8	7475021	7475041	TRUE
sgDEFB106B_1	DEFB106B	0	chr8	7482609	7482629	TRUE
sgDEFB106B_4	DEFB106B	16	chr8	7482622	7482642	TRUE
sgDEFB106B_3	DEFB106B	16	chr8	7482691	7482711	TRUE
sgDEFB106A_4	DEFB106A	0	chr8	7486335	7486355	TRUE
sgDEFB106A_3	DEFB106A	16	chr8	7486336	7486356	TRUE
sgDEFB105B_1	DEFB105B	16	chr8	7487729	7487749	TRUE
sgDEFB105B_3	DEFB105B	0	chr8	7487753	7487773	TRUE
sgDEFB105A_1	DEFB105A	16	chr8	7488174	7488194	TRUE
sgDEFB105A_4	DEFB105A	0	chr8	7489442	7489462	TRUE
sgDEFB105B_2	DEFB105B	0	chr8	7489454	7489474	TRUE
sgDEFB105B_4	DEFB105B	16	chr8	7489504	7489524	TRUE
sgDEFB107A_4	DEFB107A	16	chr8	7509084	7509104	TRUE
sgDEFB107A_1	DEFB107A	0	chr8	7509100	7509120	TRUE
sgPRR23D1_3	PRR23D1	0	chr8	7539850	7539870	TRUE
sgPRR23D2_2	PRR23D2	16	chr8	7541385	7541405	TRUE
sgPRR23D1_2	PRR23D1	16	chr8	7541397	7541417	TRUE
sgPRR23D2_1	PRR23D2	16	chr8	7541461	7541481	TRUE
sgPRR23D1_4	PRR23D1	0	chr8	7541479	7541499	TRUE
sgPRR23D1_1	PRR23D1	0	chr8	7779677	7779697	TRUE
sgPRR23D2_3	PRR23D2	0	chr8	7780038	7780058	TRUE
sgPRR23D2_4	PRR23D2	0	chr8	7780366	7780386	TRUE
sgDEFB107A_3	DEFB107A	0	chr8	7811871	7811891	TRUE
sgDEFB107A_2	DEFB107A	16	chr8	7811908	7811928	TRUE
sgDEFB107B_1	DEFB107B	0	chr8	7815612	7815632	TRUE
sgDEFB105A_2	DEFB105A	16	chr8	7822096	7822116	TRUE
sgDEFB105A_3	DEFB105A	0	chr8	7823397	7823417	TRUE
sgDEFB106B_2	DEFB106B	16	chr8	7828808	7828828	TRUE
sgDEFB106A_1	DEFB106A	0	chr8	7828826	7828846	TRUE
sgDEFB106A_2	DEFB106A	0	chr8	7828846	7828866	TRUE
sgDEFB104B_1	DEFB104B	0	chr8	7841032	7841052	TRUE
sgSPAG11B_2	SPAG11B	16	chr8	7848068	7848088	TRUE
sgSPAG11B_4	SPAG11B	0	chr8	7848710	7848730	TRUE
sgSPAG11B_1	SPAG11B	16	chr8	7848797	7848817	TRUE
sgSPAG11B_3	SPAG11B	0	chr8	7848822	7848842	TRUE
sgDEFB103A_2	DEFB103A	16	chr8	7881460	7881480	TRUE
sgDEFB4A_3	DEFB4A	0	chr8	7894696	7894716	TRUE
sgDEFB4A_2	DEFB4A	16	chr8	7894745	7894765	TRUE
sgDEFB4A_1	DEFB4A	0	chr8	7894749	7894769	TRUE
sgDEFB4B_2	DEFB4B	0	chr8	7896497	7896517	TRUE
sgDEFB4B_4	DEFB4B	16	chr8	7896525	7896545	TRUE
sgZNF705B_1	ZNF705B	16	chr8	7949199	7949219	TRUE
sgZNF705B_4	ZNF705B	0	chr8	7950073	7950093	TRUE
sgZNF705D_3	ZNF705D	0	chr8	7951915	7951935	TRUE
sgZNF705B_3	ZNF705B	16	chr8	7951965	7951985	TRUE
sgUSP17L3_1	USP17L3	16	chr8	7967724	7967744	TRUE
sgUSP17L8_2	USP17L8	16	chr8	7972493	7972513	TRUE
sgUSP17L3_4	USP17L3	0	chr8	7972551	7972571	TRUE
sgUSP17L8_1	USP17L8	0	chr8	7972602	7972622	TRUE
sgUSP17L4_1	USP17L4	0	chr8	7977173	7977193	TRUE
sgUSP17L26_2	USP17L26	0	chr8	7977392	7977412	TRUE
sgUSP17L3_3	USP17L3	0	chr8	7977530	7977550	TRUE
sgALG1L_1	ALG1L	0	chr8	8239501	8239521	TRUE
sgSGK223_1	SGK223	0	chr8	8328192	8328212	TRUE
sgSGK223_4	SGK223	0	chr8	8376404	8376424	TRUE
sgSGK223_3	SGK223	0	chr8	8377307	8377327	TRUE
sgSGK223_2	SGK223	0	chr8	8377882	8377902	TRUE
sgCLDN23_4	CLDN23	0	chr8	8702519	8702539	TRUE
sgCLDN23_3	CLDN23	0	chr8	8702584	8702604	TRUE
sgCLDN23_1	CLDN23	16	chr8	8702792	8702812	TRUE
sgCLDN23_2	CLDN23	16	chr8	8702948	8702968	TRUE
sgMFHAS1_2	MFHAS1	0	chr8	8891172	8891192	TRUE
sgMFHAS1_1	MFHAS1	0	chr8	8891523	8891543	TRUE
sgMFHAS1_4	MFHAS1	16	chr8	8891996	8892016	TRUE
sgMFHAS1_3	MFHAS1	16	chr8	8892819	8892839	TRUE
sgERI1_4	ERI1	0	chr8	9003150	9003170	TRUE
sgERI1_1	ERI1	16	chr8	9008028	9008048	TRUE
sgERI1_3	ERI1	0	chr8	9008083	9008103	TRUE
sgERI1_2	ERI1	0	chr8	9018308	9018328	TRUE
sgPPP1R3B_4	PPP1R3B	0	chr8	9141171	9141191	TRUE
sgPPP1R3B_3	PPP1R3B	0	chr8	9141241	9141261	TRUE
sgPPP1R3B_1	PPP1R3B	0	chr8	9141377	9141397	TRUE
sgPPP1R3B_2	PPP1R3B	0	chr8	9141583	9141603	TRUE
sgTNKS_4	TNKS	16	chr8	9556412	9556432	TRUE
sgTNKS_1	TNKS	0	chr8	9706922	9706942	TRUE
sgTNKS_3	TNKS	16	chr8	9730976	9730996	TRUE
sgTNKS_2	TNKS	0	chr8	9734937	9734957	TRUE
sgMSRA_1	MSRA	0	chr8	10207859	10207879	TRUE
sgMSRA_4	MSRA	0	chr8	10245151	10245171	TRUE
sgMSRA_2	MSRA	0	chr8	10301544	10301564	TRUE
sgMSRA_3	MSRA	0	chr8	10301617	10301637	TRUE
sgPRSS55_4	PRSS55	0	chr8	10525666	10525686	TRUE
sgPRSS55_2	PRSS55	0	chr8	10529541	10529561	TRUE
sgPRSS55_3	PRSS55	16	chr8	10529646	10529666	TRUE
sgPRSS55_1	PRSS55	0	chr8	10531300	10531320	TRUE
sgRP1L1_2	RP1L1	16	chr8	10610281	10610301	TRUE
sgRP1L1_3	RP1L1	16	chr8	10612037	10612057	TRUE
sgRP1L1_4	RP1L1	16	chr8	10612575	10612595	TRUE
sgRP1L1_1	RP1L1	16	chr8	10622746	10622766	TRUE
sgC8orf74_2	C8orf74	0	chr8	10674698	10674718	TRUE
sgC8orf74_3	C8orf74	0	chr8	10674762	10674782	TRUE
sgC8orf74_4	C8orf74	0	chr8	10674817	10674837	TRUE
sgC8orf74_1	C8orf74	0	chr8	10697634	10697654	TRUE
sgSOX7_3	SOX7	16	chr8	10726325	10726345	TRUE
sgSOX7_4	SOX7	16	chr8	10726405	10726425	TRUE
sgSOX7_1	SOX7	16	chr8	10726554	10726574	TRUE
sgSOX7_2	SOX7	0	chr8	10726606	10726626	TRUE
sgSOX18_3	SOX18	16	chr8	10730217	10730237	TRUE
sgPINX1_4	PINX1	16	chr8	10820253	10820273	TRUE
sgPINX1_1	PINX1	16	chr8	10831663	10831683	TRUE
sgPINX1_2	PINX1	16	chr8	10832920	10832940	TRUE
sgPINX1_3	PINX1	0	chr8	10834711	10834731	TRUE
sgXKR6_3	XKR6	0	chr8	10898747	10898767	TRUE
sgXKR6_1	XKR6	16	chr8	10924763	10924783	TRUE
sgXKR6_4	XKR6	16	chr8	11200771	11200791	TRUE
sgXKR6_2	XKR6	0	chr8	11200856	11200876	TRUE
sgMTMR9_2	MTMR9	0	chr8	11285005	11285025	TRUE
sgMTMR9_1	MTMR9	0	chr8	11304946	11304966	TRUE
sgMTMR9_4	MTMR9	0	chr8	11306300	11306320	TRUE
sgMTMR9_3	MTMR9	0	chr8	11309650	11309670	TRUE
sgSLC35G5_2	SLC35G5	0	chr8	11331275	11331295	TRUE
sgSLC35G6_2	SLC35G6	0	chr8	11331448	11331468	TRUE
sgSLC35G5_4	SLC35G5	0	chr8	11331457	11331477	TRUE
sgSLC35G5_3	SLC35G5	16	chr8	11331522	11331542	TRUE
sgSLC35G5_1	SLC35G5	16	chr8	11331675	11331695	TRUE
sgFAM167A_2	FAM167A	16	chr8	11444039	11444059	TRUE
sgFAM167A_1	FAM167A	0	chr8	11444073	11444093	TRUE
sgFAM167A_3	FAM167A	0	chr8	11444294	11444314	TRUE
sgFAM167A_4	FAM167A	0	chr8	11444331	11444351	TRUE
sgBLK_2	BLK	16	chr8	11548068	11548088	TRUE
sgBLK_1	BLK	16	chr8	11549082	11549102	TRUE
sgBLK_4	BLK	0	chr8	11550201	11550221	TRUE
sgBLK_3	BLK	0	chr8	11556770	11556790	TRUE
sgGATA4_4	GATA4	16	chr8	11708416	11708436	TRUE
sgGATA4_1	GATA4	0	chr8	11708600	11708620	TRUE
sgGATA4_3	GATA4	16	chr8	11708861	11708881	TRUE
sgGATA4_2	GATA4	0	chr8	11750164	11750184	TRUE
sgNEIL2_3	NEIL2	0	chr8	11779626	11779646	TRUE
sgNEIL2_1	NEIL2	16	chr8	11779943	11779963	TRUE
sgNEIL2_2	NEIL2	0	chr8	11783300	11783320	TRUE
sgNEIL2_4	NEIL2	0	chr8	11783353	11783373	TRUE
sgSUB1_3	SUB1	16	chr8	11790150	11790170	TRUE
sgFDFT1_2	FDFT1	0	chr8	11808870	11808890	TRUE
sgFDFT1_4	FDFT1	16	chr8	11809755	11809775	TRUE
sgFDFT1_3	FDFT1	16	chr8	11826098	11826118	TRUE
sgFDFT1_1	FDFT1	16	chr8	11830289	11830309	TRUE
sgCTSB_2	CTSB	0	chr8	11848053	11848073	TRUE
sgCTSB_1	CTSB	16	chr8	11849101	11849121	TRUE
sgCTSB_3	CTSB	0	chr8	11850962	11850982	TRUE
sgCTSB_4	CTSB	16	chr8	11853335	11853355	TRUE
sgDEFB136_3	DEFB136	0	chr8	11974019	11974039	TRUE
sgDEFB136_2	DEFB136	0	chr8	11974039	11974059	TRUE
sgDEFB136_4	DEFB136	0	chr8	11974057	11974077	TRUE
sgDEFB136_1	DEFB136	16	chr8	11974097	11974117	TRUE
sgDEFB135_3	DEFB135	0	chr8	11982323	11982343	TRUE
sgDEFB135_1	DEFB135	16	chr8	11982350	11982370	TRUE
sgDEFB135_4	DEFB135	0	chr8	11982363	11982383	TRUE
sgDEFB135_2	DEFB135	0	chr8	11984459	11984479	TRUE
sgDEFB134_2	DEFB134	16	chr8	11994077	11994097	TRUE
sgDEFB134_4	DEFB134	0	chr8	11994104	11994124	TRUE
sgDEFB134_3	DEFB134	0	chr8	11996194	11996214	TRUE
sgDEFB134_1	DEFB134	0	chr8	11996223	11996243	TRUE
sgLOC100129216_2	LOC100129216	0	chr8	12003653	12003673	TRUE
sgDEFB131_1	DEFB131	0	chr8	12043635	12043655	TRUE
sgDEFB130_1	DEFB130	16	chr8	12064415	12064435	TRUE
sgZNF705B_2	ZNF705B	16	chr8	12112601	12112621	TRUE
sgZNF705D_1	ZNF705D	16	chr8	12112797	12112817	TRUE
sgUSP17L22_3	USP17L22	16	chr8	12128362	12128382	TRUE
sgUSP17L7_4	USP17L7	0	chr8	12133096	12133116	TRUE
sgUSP17L7_2	USP17L7	0	chr8	12133358	12133378	TRUE
sgUSP17L7_3	USP17L7	16	chr8	12133535	12133555	TRUE
sgUSP17L1_2	USP17L1	0	chr8	12133584	12133604	TRUE
sgUSP17L4_3	USP17L4	16	chr8	12133610	12133630	TRUE
sgUSP17L7_1	USP17L7	0	chr8	12133659	12133679	TRUE
sgUSP17L24_3	USP17L24	16	chr8	12133770	12133790	TRUE
sgUSP17L2_2	USP17L2	16	chr8	12137984	12138004	TRUE
sgUSP17L2_4	USP17L2	0	chr8	12138334	12138354	TRUE
sgUSP17L25_3	USP17L25	0	chr8	12138570	12138590	TRUE
sgUSP17L2_1	USP17L2	0	chr8	12138615	12138635	TRUE
sgFAM86B1_2	FAM86B1	16	chr8	12186501	12186521	TRUE
sgFAM86B2_3	FAM86B2	0	chr8	12186810	12186830	TRUE
sgDEFB130_3	DEFB130	16	chr8	12310978	12310998	TRUE
sgDEFB130_2	DEFB130	16	chr8	12311016	12311036	TRUE
sgLOC100133267_1	LOC100133267	16	chr8	12311096	12311116	TRUE
sgLOC100133267_4	LOC100133267	0	chr8	12318265	12318285	TRUE
sgZNF705D_2	ZNF705D	0	chr8	12356178	12356198	TRUE
sgUSP17L8_3	USP17L8	0	chr8	12375167	12375187	TRUE
sgUSP17L22_4	USP17L22	16	chr8	12375186	12375206	TRUE
sgUSP17L29_2	USP17L29	0	chr8	12379715	12379735	TRUE
sgUSP17L10_3	USP17L10	0	chr8	12379838	12379858	TRUE
sgFAM86C1_1	FAM86C1	0	chr8	12427763	12427783	TRUE
sgFAM86B1_4	FAM86B1	16	chr8	12428717	12428737	TRUE
sgFAM86B2_2	FAM86B2	16	chr8	12428782	12428802	TRUE
sgFAM86B1_1	FAM86B1	0	chr8	12428971	12428991	TRUE
sgFAM86B1_3	FAM86B1	0	chr8	12429045	12429065	TRUE
sgFAM86B2_1	FAM86B2	16	chr8	12430403	12430423	TRUE
sgLONRF1_1	LONRF1	0	chr8	12735355	12735375	TRUE
sgLONRF1_4	LONRF1	0	chr8	12754839	12754859	TRUE
sgLONRF1_2	LONRF1	16	chr8	12755130	12755150	TRUE
sgLONRF1_3	LONRF1	0	chr8	12755274	12755294	TRUE
sgKIAA1456_2	KIAA1456	0	chr8	13021144	13021164	TRUE
sgKIAA1456_4	KIAA1456	0	chr8	13021304	13021324	TRUE
sgKIAA1456_3	KIAA1456	0	chr8	13021443	13021463	TRUE
sgKIAA1456_1	KIAA1456	0	chr8	13021585	13021605	TRUE
sgDLC1_2	DLC1	0	chr8	13095088	13095108	TRUE
sgDLC1_4	DLC1	16	chr8	13099571	13099591	TRUE
sgDLC1_1	DLC1	0	chr8	13099831	13099851	TRUE
sgDLC1_3	DLC1	0	chr8	13100470	13100490	TRUE
sgC8orf48_4	C8orf48	0	chr8	13567063	13567083	TRUE
sgC8orf48_3	C8orf48	0	chr8	13567162	13567182	TRUE
sgC8orf48_1	C8orf48	0	chr8	13567381	13567401	TRUE
sgC8orf48_2	C8orf48	0	chr8	13567515	13567535	TRUE
sgSGCZ_4	SGCZ	16	chr8	14237620	14237640	TRUE
sgSGCZ_1	SGCZ	16	chr8	14324105	14324125	TRUE
sgSGCZ_2	SGCZ	16	chr8	14554734	14554754	TRUE
sgSGCZ_3	SGCZ	0	chr8	14554833	14554853	TRUE
sgTUSC3_2	TUSC3	16	chr8	15623182	15623202	TRUE
sgTUSC3_1	TUSC3	16	chr8	15650735	15650755	TRUE
sgTUSC3_4	TUSC3	0	chr8	15650774	15650794	TRUE
sgTUSC3_3	TUSC3	16	chr8	15662177	15662197	TRUE
sgMSR1_2	MSR1	16	chr8	16168460	16168480	TRUE
sgMSR1_4	MSR1	0	chr8	16168664	16168684	TRUE
sgMSR1_3	MSR1	16	chr8	16168795	16168815	TRUE
sgMSR1_1	MSR1	0	chr8	16177870	16177890	TRUE
sgMRPL49_1	MRPL49	16	chr8	16374714	16374734	TRUE
sgFGF20_3	FGF20	0	chr8	16993282	16993302	TRUE
sgFGF20_1	FGF20	16	chr8	16995708	16995728	TRUE
sgFGF20_4	FGF20	0	chr8	17001732	17001752	TRUE
sgFGF20_2	FGF20	16	chr8	17001815	17001835	TRUE
sgMICU3_2	MICU3	0	chr8	17027519	17027539	TRUE
sgMICU3_4	MICU3	0	chr8	17064121	17064141	TRUE
sgMICU3_1	MICU3	16	chr8	17090569	17090589	TRUE
sgMICU3_3	MICU3	16	chr8	17098547	17098567	TRUE
sgZDHHC2_1	ZDHHC2	16	chr8	17156790	17156810	TRUE
sgZDHHC2_3	ZDHHC2	0	chr8	17184794	17184814	TRUE
sgZDHHC2_4	ZDHHC2	16	chr8	17195501	17195521	TRUE
sgZDHHC2_2	ZDHHC2	0	chr8	17195589	17195609	TRUE
sgCNOT7_4	CNOT7	0	chr8	17234760	17234780	TRUE
sgCNOT7_1	CNOT7	16	chr8	17237252	17237272	TRUE
sgCNOT7_2	CNOT7	16	chr8	17237303	17237323	TRUE
sgCNOT7_3	CNOT7	16	chr8	17243151	17243171	TRUE
sgVPS37A_1	VPS37A	0	chr8	17265910	17265930	TRUE
sgVPS37A_4	VPS37A	16	chr8	17268292	17268312	TRUE
sgVPS37A_2	VPS37A	16	chr8	17274748	17274768	TRUE
sgVPS37A_3	VPS37A	16	chr8	17274939	17274959	TRUE
sgMTMR7_1	MTMR7	0	chr8	17311519	17311539	TRUE
sgMTMR7_4	MTMR7	16	chr8	17313294	17313314	TRUE
sgMTMR7_3	MTMR7	0	chr8	17331165	17331185	TRUE
sgMTMR7_2	MTMR7	0	chr8	17341451	17341471	TRUE
sgSLC7A2_4	SLC7A2	16	chr8	17543435	17543455	TRUE
sgSLC7A2_1	SLC7A2	0	chr8	17550316	17550336	TRUE
sgSLC7A2_2	SLC7A2	16	chr8	17551903	17551923	TRUE
sgSLC7A2_3	SLC7A2	16	chr8	17554588	17554608	TRUE
sgPDGFRL_1	PDGFRL	0	chr8	17589556	17589576	TRUE
sgPDGFRL_3	PDGFRL	16	chr8	17589730	17589750	TRUE
sgPDGFRL_4	PDGFRL	16	chr8	17628516	17628536	TRUE
sgPDGFRL_2	PDGFRL	16	chr8	17628704	17628724	TRUE
sgMTUS1_2	MTUS1	16	chr8	17675197	17675217	TRUE
sgMTUS1_4	MTUS1	0	chr8	17684364	17684384	TRUE
sgMTUS1_1	MTUS1	0	chr8	17715793	17715813	TRUE
sgMTUS1_3	MTUS1	0	chr8	17721720	17721740	TRUE
sgFGL1_4	FGL1	16	chr8	17868714	17868734	TRUE
sgFGL1_2	FGL1	16	chr8	17874416	17874436	TRUE
sgFGL1_1	FGL1	16	chr8	17874485	17874505	TRUE
sgFGL1_3	FGL1	16	chr8	17882012	17882032	TRUE
sgPCM1_4	PCM1	0	chr8	17939725	17939745	TRUE
sgPCM1_2	PCM1	0	chr8	17955604	17955624	TRUE
sgPCM1_3	PCM1	16	chr8	17957389	17957409	TRUE
sgPCM1_1	PCM1	0	chr8	17964563	17964583	TRUE
sgASAH1_2	ASAH1	16	chr8	18061697	18061717	TRUE
sgASAH1_3	ASAH1	0	chr8	18067221	18067241	TRUE
sgASAH1_1	ASAH1	16	chr8	18069826	18069846	TRUE
sgASAH1_4	ASAH1	16	chr8	18084674	18084694	TRUE
sgNAT1_2	NAT1	0	chr8	18222161	18222181	TRUE
sgNAT1_3	NAT1	0	chr8	18222222	18222242	TRUE
sgNAT1_4	NAT1	0	chr8	18222421	18222441	TRUE
sgNAT1_1	NAT1	16	chr8	18222480	18222500	TRUE
sgNAT2_1	NAT2	0	chr8	18400178	18400198	TRUE
sgNAT2_4	NAT2	16	chr8	18400245	18400265	TRUE
sgNAT2_2	NAT2	0	chr8	18400297	18400317	TRUE
sgNAT2_3	NAT2	16	chr8	18400389	18400409	TRUE
sgPSD3_4	PSD3	0	chr8	18575201	18575221	TRUE
sgPSD3_3	PSD3	16	chr8	18765463	18765483	TRUE
sgPSD3_1	PSD3	16	chr8	18801272	18801292	TRUE
sgPSD3_2	PSD3	16	chr8	18804524	18804544	TRUE
sgSH2D4A_4	SH2D4A	0	chr8	19319642	19319662	TRUE
sgSH2D4A_2	SH2D4A	0	chr8	19333079	19333099	TRUE
sgSH2D4A_1	SH2D4A	0	chr8	19334802	19334822	TRUE
sgSH2D4A_3	SH2D4A	0	chr8	19364133	19364153	TRUE
sgCSGALNACT1_1	CSGALNACT1	0	chr8	19439879	19439899	TRUE
sgCSGALNACT1_2	CSGALNACT1	0	chr8	19458479	19458499	TRUE
sgCSGALNACT1_4	CSGALNACT1	16	chr8	19458618	19458638	TRUE
sgCSGALNACT1_3	CSGALNACT1	16	chr8	19505585	19505605	TRUE
sgINTS10_1	INTS10	16	chr8	19820410	19820430	TRUE
sgINTS10_4	INTS10	16	chr8	19823335	19823355	TRUE
sgINTS10_3	INTS10	16	chr8	19823973	19823993	TRUE
sgINTS10_2	INTS10	16	chr8	19832089	19832109	TRUE
sgLPL_4	LPL	0	chr8	19948262	19948282	TRUE
sgLPL_1	LPL	16	chr8	19953328	19953348	TRUE
sgLPL_2	LPL	16	chr8	19954162	19954182	TRUE
sgLPL_3	LPL	16	chr8	19955868	19955888	TRUE
sgSLC18A1_3	SLC18A1	0	chr8	20165070	20165090	TRUE
sgSLC18A1_2	SLC18A1	0	chr8	20174404	20174424	TRUE
sgSLC18A1_1	SLC18A1	16	chr8	20179193	20179213	TRUE
sgSLC18A1_4	SLC18A1	0	chr8	20179298	20179318	TRUE
sgATP6V1B2_1	ATP6V1B2	16	chr8	20197536	20197556	TRUE
sgATP6V1B2_4	ATP6V1B2	0	chr8	20210399	20210419	TRUE
sgATP6V1B2_2	ATP6V1B2	0	chr8	20211193	20211213	TRUE
sgATP6V1B2_3	ATP6V1B2	0	chr8	20211295	20211315	TRUE
sgLZTS1_2	LZTS1	0	chr8	20253164	20253184	TRUE
sgLZTS1_4	LZTS1	16	chr8	20253287	20253307	TRUE
sgLZTS1_3	LZTS1	16	chr8	20254910	20254930	TRUE
sgLZTS1_1	LZTS1	16	chr8	20255066	20255086	TRUE
sgGFRA2_4	GFRA2	16	chr8	21705995	21706015	TRUE
sgGFRA2_1	GFRA2	0	chr8	21750601	21750621	TRUE
sgGFRA2_3	GFRA2	0	chr8	21750713	21750733	TRUE
sgGFRA2_2	GFRA2	0	chr8	21782813	21782833	TRUE
sgDOK2_3	DOK2	0	chr8	21910703	21910723	TRUE
sgDOK2_2	DOK2	0	chr8	21910774	21910794	TRUE
sgDOK2_1	DOK2	0	chr8	21912214	21912234	TRUE
sgDOK2_4	DOK2	0	chr8	21912469	21912489	TRUE
sgXPO7_3	XPO7	0	chr8	21982738	21982758	TRUE
sgXPO7_1	XPO7	16	chr8	21984751	21984771	TRUE
sgXPO7_4	XPO7	0	chr8	21987231	21987251	TRUE
sgXPO7_2	XPO7	16	chr8	21990906	21990926	TRUE
sgNPM2_4	NPM2	0	chr8	22025436	22025456	TRUE
sgNPM2_3	NPM2	0	chr8	22025694	22025714	TRUE
sgNPM2_2	NPM2	16	chr8	22033161	22033181	TRUE
sgNPM2_1	NPM2	0	chr8	22034107	22034127	TRUE
